날짜,year,month,day,종가,대비,등락률,거래량,거래대금,시가총액,외국인 보유수량,외국인 지분율,토론방,순매수_기관,순매수_기타법인,순매수_개인,순매수_외국인,검색어,보도량,기사감성점수,뉴스심리지수,비트코인종가,비트코인거래량,비트코인변동,코스피종가,코스피대비,코스피등락률,코스피거래량,코스피거래대금,코스피시가총액,한은금리,원/미국달러,원/위안,원/일본엔(100엔),원/유로,경제심리지수(원계열),경제심리지수(순환변동치),산업생산지수,물가상승률,소비자신뢰지수,소비자심리지수,경제활동참가율(%),실업률(%),고용률(%),5일 등락률,day5_label
2021-02-03,2021,2,3,245500.0,5000.0,2.08,2983093.0,738904279000.0,52455539908500.0,66260165.0,31.01,645,-3067387500.0,773871500.0,-9784711000.0,12078227000.0,26.16543,107.0,0.4299065420560747,110.87,37646.8,131030.0,6.09,3129.68,32.87,1.06,901789.0,22427782.0,2158359679.0,0.5,1116.6,172.54,1063.18,1344.78,96.2,96.3,115.9,101.58,97.4,97.4,61.6,4.9,58.6,7.21,buy
2021-02-08,2021,2,8,234000.0,-15500.0,-6.21,3212977.0,754390479000.0,49998355758000.0,66666962.0,31.2,2922,-11744195000.0,4230598500.0,12541309500.0,-5027713000.0,64.62832,161.0,0.1304347826086956,111.57,46395.7,248470.0,19.41,3091.24,-29.39,-0.94,1277207.0,19312220.0,2132984549.0,0.5,1124.0,173.64,1066.31,1354.14,96.2,96.3,115.9,101.58,97.4,97.4,61.6,4.9,58.6,-4.68,maintain
2021-02-09,2021,2,9,236500.0,2500.0,1.07,1391614.0,330405455000.0,50532526225500.0,66644073.0,31.19,830,21240657500.0,452950000.0,-19614672500.0,-2078935000.0,35.06248,103.0,0.203883495145631,108.06,46508.6,193870.0,0.24,3084.67,-6.57,-0.21,2145388.0,18389342.0,2129174908.0,0.5,1119.1,173.31,1063.53,1348.35,96.2,96.3,115.9,101.58,97.4,97.4,61.6,4.9,58.6,-4.83,maintain
2021-02-10,2021,2,10,245000.0,8500.0,3.59,1233628.0,297335707500.0,52348705815000.0,66617376.0,31.18,615,7880244500.0,-89023500.0,-36955359000.0,29164138000.0,24.53035,80.0,0.15,108.14,44836.0,151830.0,-3.6,3100.58,15.91,0.52,2152917.0,18333692.0,2140181514.0,0.5,1116.0,173.26,1067.23,1352.26,96.2,96.3,115.9,101.58,97.4,97.4,61.6,4.9,58.6,-1.8,maintain
2021-02-15,2021,2,15,247500.0,2500.0,1.02,916331.0,225800076000.0,52882876282500.0,66739480.0,31.24,249,1458385500.0,1547351500.0,12003227000.0,-15008964000.0,24.75725,99.0,0.1313131313131313,101.49,47936.3,123180.0,-1.45,3147.0,46.42,1.5,1604653.0,16944151.0,2172563782.0,0.5,1110.1,172.78,1057.49,1345.77,96.2,96.3,115.9,101.58,97.4,97.4,61.6,4.9,58.6,1.02,maintain
2021-02-22,2021,2,22,241500.0,-500.0,-0.21,1157808.0,281745896000.0,51600867160500.0,66415532.0,31.08,245,2260464000.0,672722000.0,-8953518500.0,6020332500.0,20.42628,86.0,0.1511627906976744,106.4,54111.8,244950.0,-5.78,3079.75,-27.87,-0.9,1831956.0,18224657.0,2126152211.0,0.5,1107.1,171.5,1049.04,1342.25,96.2,96.3,115.9,101.58,97.4,97.4,61.6,4.9,58.6,-0.82,maintain
2021-02-23,2021,2,23,244500.0,3000.0,1.24,1629578.0,395451916500.0,52241871721500.0,66468153.0,31.11,900,26538835500.0,-526361500.0,-33852911500.0,7840437500.0,29.10495,133.0,0.150375939849624,105.6,48911.2,315070.0,-9.61,3070.09,-9.66,-0.31,2357759.0,17661158.0,2118916098.0,0.5,1106.5,171.4,1053.81,1345.89,96.2,96.3,115.9,101.58,97.4,97.4,61.6,4.9,58.6,3.82,maintain
2021-02-24,2021,2,24,235000.0,-9500.0,-3.89,2072507.0,497655913000.0,50212023945000.0,66499178.0,31.12,1372,-39988997000.0,-3016153000.0,69207513500.0,-26202363500.0,37.23648,158.0,0.0569620253164556,105.38,49697.5,153750.0,1.61,2994.98,-75.11,-2.45,1560931.0,21519851.0,2067821072.0,0.5,1110.8,171.9,1055.44,1349.68,96.2,96.3,115.9,101.58,97.4,97.4,61.6,4.9,58.6,-2.89,maintain
2021-03-02,2021,3,2,239000.0,2000.0,0.84,2509152.0,610330100500.0,51066696693000.0,65957269.0,30.87,446,22548769500.0,-3445900500.0,-10921480000.0,-8181389000.0,23.15154,155.0,0.2387096774193548,107.53,48424.2,102100.0,-2.36,3043.87,30.92,1.03,1749871.0,18852145.0,2100892200.0,0.5,1121.8,173.16,1050.62,1351.66,101.2,99.1,115.3,101.84,100.5,100.5,62.5,4.3,59.8,-2.45,maintain
2021-03-03,2021,3,3,240000.0,1000.0,0.42,910872.0,217935268000.0,51280364880000.0,65938587.0,30.86,240,4685481000.0,58884000.0,9208041500.0,-13952406500.0,19.26613,97.0,0.2371134020618556,108.59,50395.1,44930.0,4.07,3082.99,39.12,1.29,2236688.0,14714276.0,2127504522.0,0.5,1121.3,173.27,1050.64,1355.32,101.2,99.1,115.3,101.84,100.5,100.5,62.5,4.3,59.8,1.27,maintain
2021-03-08,2021,3,8,230500.0,-4500.0,-1.91,853206.0,198495446000.0,49250517103500.0,65617760.0,30.71,244,-24462458500.0,2342707000.0,39868766000.0,-17749014500.0,18.91707,88.0,0.2272727272727272,108.75,52311.0,68140.0,2.61,2996.11,-30.15,-1.0,1928302.0,15786853.0,2069285179.0,0.5,1129.4,174.11,1042.12,1346.98,101.2,99.1,115.3,101.84,100.5,100.5,62.5,4.3,59.8,-3.96,maintain
2021-03-09,2021,3,9,231500.0,1000.0,0.43,1254755.0,290065564500.0,49464185290500.0,65497726.0,30.65,249,13830687000.0,-1312923000.0,-29478754500.0,16960990500.0,18.64775,99.0,0.1414141414141414,108.22,54879.0,114060.0,4.91,2976.12,-19.99,-0.67,1534218.0,18419499.0,2056078963.0,0.5,1131.3,173.59,1038.37,1340.65,101.2,99.1,115.3,101.84,100.5,100.5,62.5,4.3,59.8,-1.49,maintain
2021-03-10,2021,3,10,227500.0,-4000.0,-1.73,901351.0,207383994500.0,48609512542500.0,65571827.0,30.69,355,-48828824000.0,5378201500.0,53803114500.0,-10352492000.0,17.98339,99.0,0.1717171717171717,107.71,55851.9,140960.0,1.77,2958.12,-18.0,-0.6,905647.0,13586638.0,2043540146.0,0.5,1141.1,174.34,1051.08,1358.02,101.2,99.1,115.3,101.84,100.5,100.5,62.5,4.3,59.8,-3.19,maintain
2021-03-15,2021,3,15,232000.0,-500.0,-0.22,769672.0,179482806000.0,49571019384000.0,65658394.0,30.73,132,-14274322500.0,-2469013500.0,7553866000.0,9189470000.0,16.87646,91.0,0.1098901098901098,112.32,55791.3,117710.0,-5.62,3045.71,-8.68,-0.28,1161784.0,12580944.0,2103490190.0,0.5,1130.7,174.5,1036.15,1351.41,101.2,99.1,115.3,101.84,100.5,100.5,62.5,4.3,59.8,1.98,maintain
2021-03-16,2021,3,16,234000.0,2000.0,0.86,633617.0,147860457500.0,49998355758000.0,65697431.0,30.75,159,9664574000.0,-5574288500.0,-1171493000.0,-2918792500.0,16.0062,120.0,0.225,112.96,56889.7,128510.0,1.97,3067.17,21.46,0.7,1123922.0,12930136.0,2118221348.0,0.5,1135.9,174.61,1040.82,1354.67,101.2,99.1,115.3,101.84,100.5,100.5,62.5,4.3,59.8,2.41,maintain
2021-03-17,2021,3,17,232000.0,-2000.0,-0.85,627439.0,144944285000.0,49571019384000.0,65685712.0,30.74,136,-19248451000.0,-1833526500.0,25590091000.0,-4508113500.0,15.2411,80.0,0.1375,112.88,58913.5,118260.0,3.56,3047.5,-19.67,-0.64,814991.0,13933301.0,2104611972.0,0.5,1132.5,174.29,1039.04,1348.13,101.2,99.1,115.3,101.84,100.5,100.5,62.5,4.3,59.8,-0.22,maintain
2021-03-22,2021,3,22,229000.0,-500.0,-0.22,739527.0,169372504672.0,48930014823000.0,65681202.0,30.74,161,-4484146500.0,3047000500.0,22823516000.0,-21386370000.0,16.78621,94.0,0.1595744680851064,111.95,54158.3,95530.0,-5.62,3035.46,-4.07,-0.13,915739.0,13348889.0,2111019309.0,0.5,1131.8,173.72,1039.4,1345.65,101.2,99.1,115.3,101.84,100.5,100.5,62.5,4.3,59.8,-1.29,maintain
2021-03-23,2021,3,23,226500.0,-2500.0,-1.09,1024811.0,232563974351.0,48395844355500.0,65588274.0,30.7,270,-57539273000.0,350356500.0,38045601500.0,19143315000.0,15.78797,84.0,0.119047619047619,111.58,54452.5,84840.0,0.54,3004.74,-30.72,-1.01,1331210.0,16167128.0,2090378385.0,0.5,1131.3,173.66,1039.85,1350.21,101.2,99.1,115.3,101.84,100.5,100.5,62.5,4.3,59.8,-3.21,maintain
2021-03-24,2021,3,24,221000.0,-5500.0,-2.43,1049551.0,232120316500.0,47220669327000.0,65704995.0,30.75,495,-44036399000.0,729462000.0,51788943500.0,-8482006500.0,16.29496,126.0,0.1587301587301587,112.34,52325.4,137910.0,-3.91,2996.35,-8.39,-0.28,978431.0,13400025.0,2088782705.0,0.5,1128.0,173.35,1038.48,1336.29,101.2,99.1,115.3,101.84,100.5,100.5,62.5,4.3,59.8,-3.7,maintain
2021-03-29,2021,3,29,215500.0,0.0,0.0,1184415.0,254266904000.0,46045494298500.0,65509988.0,30.66,423,-17976112500.0,524359500.0,28539304000.0,-11087551000.0,17.66455,78.0,0.1025641025641025,115.46,57616.2,107910.0,3.32,3036.04,-4.97,-0.16,1288846.0,16736098.0,2116791654.0,0.5,1131.8,173.02,1030.92,1334.28,101.2,99.1,115.3,101.84,100.5,100.5,62.5,4.3,59.8,-2.49,maintain
2021-03-30,2021,3,30,219500.0,4000.0,1.86,935840.0,205105089500.0,46900167046500.0,65444130.0,30.63,224,1337279000.0,289807500.0,-5409206500.0,3782120000.0,17.21658,95.0,0.1368421052631579,115.63,58771.3,86210.0,2.0,3070.0,33.96,1.12,1023075.0,14149217.0,2139668811.0,0.5,1131.7,172.9,1030.04,1331.56,101.2,99.1,115.3,101.84,100.5,100.5,62.5,4.3,59.8,0.69,maintain
2021-03-31,2021,3,31,218000.0,-1500.0,-0.68,750876.0,164963338500.0,46579664766000.0,65484807.0,30.65,173,-13103815500.0,-743589000.0,14637501500.0,-790097000.0,16.10794,106.0,0.0849056603773584,115.37,58763.7,98060.0,-0.01,3061.42,-8.58,-0.28,1146989.0,14537438.0,2133373184.0,0.5,1133.5,172.35,1027.33,1328.29,101.2,99.1,115.3,101.84,100.5,100.5,62.5,4.3,59.8,1.16,maintain
2021-04-05,2021,4,5,234000.0,500.0,0.21,990184.0,230723766500.0,49998355758000.0,65701174.0,30.75,209,-9627193000.0,670567500.0,33184478500.0,-24227853000.0,17.89201,96.0,0.2083333333333333,116.8,58993.4,54130.0,1.36,3120.83,8.03,0.26,1084792.0,13010540.0,2175988045.0,0.5,1127.5,171.66,1018.47,1326.22,105.3,101.6,112.9,101.98,102.2,102.2,63.0,4.0,60.4,7.34,buy
2021-04-06,2021,4,6,230000.0,-4000.0,-1.71,737694.0,170703492500.0,49143683010000.0,65598675.0,30.7,219,-15397069000.0,120095500.0,25923001000.0,-10646027500.0,16.77926,101.0,0.1782178217821782,115.44,57996.3,77150.0,-1.69,3127.08,6.25,0.2,1279017.0,13676602.0,2180839058.0,0.5,1127.8,171.44,1023.41,1332.5,105.3,101.6,112.9,101.98,102.2,102.2,63.0,4.0,60.4,5.02,buy
2021-04-07,2021,4,7,230000.0,0.0,0.0,708886.0,162941936500.0,49143683010000.0,65541446.0,30.67,132,380626500.0,-513768500.0,-9921816500.0,10054958500.0,15.91993,79.0,0.1772151898734177,115.7,55948.7,110690.0,-3.53,3137.41,10.33,0.33,1984774.0,14490177.0,2187857006.0,0.5,1122.9,171.32,1023.0,1333.16,105.3,101.6,112.9,101.98,102.2,102.2,63.0,4.0,60.4,-1.5,maintain
2021-04-12,2021,4,12,226000.0,-2500.0,-1.09,659014.0,149366093500.0,48289010262000.0,65512243.0,30.66,179,-27940587000.0,-1593345500.0,41675875500.0,-12141943000.0,16.76407,110.0,0.2181818181818181,114.14,59863.8,81880.0,-0.19,3135.59,3.71,0.12,1048783.0,13288261.0,2186336552.0,0.5,1117.2,170.34,1018.09,1329.47,105.3,101.6,112.9,101.98,102.2,102.2,63.0,4.0,60.4,-1.74,maintain
2021-04-13,2021,4,13,230000.0,4000.0,1.77,634607.0,145104683000.0,49143683010000.0,65473953.0,30.64,128,5120057500.0,-6771517000.0,-20337108000.0,21988567500.0,17.52052,142.0,0.0915492957746478,116.7,63540.9,126560.0,6.14,3169.08,33.49,1.07,1741348.0,16363773.0,2209344454.0,0.5,1124.3,171.42,1027.74,1339.27,105.3,101.6,112.9,101.98,102.2,102.2,63.0,4.0,60.4,-0.65,maintain
2021-04-14,2021,4,14,232500.0,2500.0,1.09,940909.0,219766826000.0,49677853477500.0,65572014.0,30.69,134,23634541500.0,-2449661000.0,-48148389500.0,26963509000.0,17.81397,115.0,0.1652173913043478,117.09,62980.4,130430.0,-0.88,3182.38,13.3,0.42,1776265.0,15552014.0,2219837253.0,0.5,1126.1,171.9,1032.98,1346.08,105.3,101.6,112.9,101.98,102.2,102.2,63.0,4.0,60.4,1.75,maintain
2021-04-19,2021,4,19,230000.0,-1500.0,-0.65,715867.0,165144540000.0,49143683010000.0,65703987.0,30.75,102,-18040292500.0,-4452637500.0,13908657500.0,8584272500.0,16.4397,111.0,0.1981981981981982,115.52,55646.1,117510.0,-1.0,3198.84,0.22,0.01,1060619.0,15378169.0,2231246758.0,0.5,1117.9,171.07,1027.81,1338.18,105.3,101.6,112.9,101.98,102.2,102.2,63.0,4.0,60.4,-1.08,maintain
2021-04-20,2021,4,20,229000.0,-1000.0,-0.43,722449.0,165733167000.0,48930014823000.0,65739735.0,30.77,136,-18677711500.0,-7317177000.0,50422749500.0,-24427861000.0,16.17506,93.0,0.1290322580645161,114.48,56483.2,115490.0,1.5,3220.7,21.86,0.68,1296160.0,14508206.0,2246496867.0,0.5,1118.2,171.36,1033.89,1346.31,105.3,101.6,112.9,101.98,102.2,102.2,63.0,4.0,60.4,-0.65,maintain
2021-04-21,2021,4,21,225500.0,-3500.0,-1.53,848076.0,191335094076.0,48182176168500.0,65658445.0,30.73,149,-39098960500.0,1032273000.0,78788265000.0,-40721577500.0,16.07559,115.0,0.0956521739130434,113.48,53820.2,100260.0,-4.71,3171.66,-49.04,-1.52,1767091.0,16916024.0,2212715486.0,0.5,1113.4,171.34,1030.12,1339.64,105.3,101.6,112.9,101.98,102.2,102.2,63.0,4.0,60.4,-2.59,maintain
2021-04-26,2021,4,26,221500.0,500.0,0.23,653982.0,144751178000.0,47327503420500.0,65241847.0,30.53,152,-13206131000.0,1707120000.0,15254553500.0,-3755542500.0,16.01316,84.0,0.1785714285714285,114.81,54020.5,129760.0,10.33,3217.53,31.43,0.99,1298330.0,15753768.0,2244296748.0,0.5,1118.9,172.38,1037.03,1353.14,105.3,101.6,112.9,101.98,102.2,102.2,63.0,4.0,60.4,-1.77,maintain
2021-04-27,2021,4,27,220000.0,-1500.0,-0.68,763634.0,167336243500.0,47007001140000.0,65225764.0,30.53,237,-31872888000.0,-734718000.0,53559146000.0,-20951540000.0,15.50247,85.0,0.0470588235294117,116.1,55036.5,84080.0,1.88,3215.42,-2.11,-0.07,1534230.0,17177221.0,2242791906.0,0.5,1114.0,171.87,1029.62,1345.93,105.3,101.6,112.9,101.98,102.2,102.2,63.0,4.0,60.4,-2.65,maintain
2021-04-28,2021,4,28,221500.0,1500.0,0.68,701452.0,155253505000.0,47327503420500.0,65129862.0,30.48,110,-14022611500.0,-513510000.0,-17240567500.0,31776689000.0,15.26252,68.0,0.2058823529411764,119.05,54841.4,86960.0,-0.35,3181.47,-33.95,-1.06,1412621.0,18379829.0,2219525997.0,0.5,1110.8,171.54,1021.38,1342.96,105.3,101.6,112.9,101.98,102.2,102.2,63.0,4.0,60.4,0.23,maintain
2021-05-03,2021,5,3,218000.0,6000.0,2.83,1189242.0,259616031000.0,46579664766000.0,64994199.0,30.42,202,22905821000.0,1194181000.0,-31699717000.0,7599715000.0,17.40757,114.0,0.2105263157894736,126.85,57169.8,89240.0,1.0,3127.2,-20.66,-0.66,1041199.0,16975831.0,2183279571.0,0.5,1109.6,171.48,1015.05,1334.63,105.4,103.5,112.6,102.05,105.2,105.3,63.7,4.0,61.2,-1.58,maintain
2021-05-04,2021,5,4,223500.0,5500.0,2.52,953550.0,211747972500.0,47754839794500.0,65167867.0,30.5,187,33477369000.0,3361481000.0,-55130851500.0,18292001500.0,15.81535,72.0,0.125,125.02,53741.5,132330.0,-6.0,3147.37,20.17,0.64,1283830.0,15962437.0,2197169422.0,0.5,1119.3,172.71,1026.27,1349.76,105.4,103.5,112.6,102.05,105.2,105.3,63.7,4.0,61.2,2.76,maintain
2021-05-11,2021,5,11,226500.0,-3000.0,-1.31,852825.0,192643496000.0,48395844355500.0,65056300.0,30.45,95,-2403813500.0,-817248500.0,14878055000.0,-11656993000.0,16.58372,61.0,0.1147540983606557,111.63,56695.7,96470.0,1.52,3209.43,-39.87,-1.23,1096718.0,21883490.0,2250813286.0,0.5,1114.6,173.48,1024.21,1353.07,105.4,103.5,112.6,102.05,105.2,105.3,63.7,4.0,61.2,1.34,maintain
2021-05-12,2021,5,12,227500.0,1000.0,0.44,1649500.0,376439161000.0,48609512542500.0,65044995.0,30.44,135,57903078000.0,352127000.0,18808911500.0,-77064116500.0,16.50752,80.0,0.2125,112.72,49384.2,160740.0,-12.9,3161.66,-47.77,-1.49,1424059.0,22458066.0,2217704460.0,0.5,1119.1,174.29,1029.96,1359.2,105.4,103.5,112.6,102.05,105.2,105.3,63.7,4.0,61.2,1.56,maintain
2021-05-17,2021,5,17,227000.0,-2000.0,-0.87,875528.0,199303166000.0,48502678449000.0,64209747.0,30.05,174,-1216441000.0,88901500.0,10411702000.0,-9284162500.0,15.65842,96.0,0.09375,117.81,43541.3,274760.0,-6.21,3134.52,-18.8,-0.6,771306.0,14552524.0,2197146071.0,0.5,1129.5,175.24,1032.5,1371.95,105.4,103.5,112.6,102.05,105.2,105.3,63.7,4.0,61.2,-0.22,maintain
2021-05-18,2021,5,18,231000.0,4000.0,1.76,1034501.0,238825803000.0,49357351197000.0,64169083.0,30.03,127,46007346000.0,616042000.0,-87912867500.0,41289479500.0,14.25549,61.0,0.360655737704918,116.66,42897.3,154960.0,-1.48,3173.05,38.53,1.23,786143.0,13898610.0,2223050434.0,0.5,1133.0,175.95,1037.59,1376.99,105.4,103.5,112.6,102.05,105.2,105.3,63.7,4.0,61.2,0.65,maintain
2021-05-25,2021,5,25,227500.0,-500.0,-0.22,781950.0,177734385500.0,48609512542500.0,64058716.0,29.98,132,18793296000.0,1745844500.0,25184287500.0,-45723428000.0,14.2071,103.0,0.1941747572815534,113.73,38378.3,163010.0,-0.96,3171.32,27.02,0.86,612977.0,11728027.0,2222161158.0,0.5,1127.6,175.31,1036.25,1377.42,105.4,103.5,112.6,102.05,105.2,105.3,63.7,4.0,61.2,1.34,maintain
2021-05-26,2021,5,26,223500.0,-4000.0,-1.76,1088210.0,244850131000.0,47754839794500.0,63834935.0,29.88,206,-19491573000.0,-1780053000.0,109886945500.0,-88615319500.0,14.02221,91.0,0.2417582417582417,114.44,39249.2,153800.0,2.27,3168.43,-2.89,-0.09,1269999.0,13173016.0,2220195702.0,0.5,1122.8,175.24,1032.13,1375.6,105.4,103.5,112.6,102.05,105.2,105.3,63.7,4.0,61.2,-1.76,maintain
2021-05-31,2021,5,31,235000.0,3000.0,1.29,1132711.0,264646360500.0,50212023945000.0,63974116.0,29.94,139,-5412721000.0,3319262000.0,-23692077000.0,25785536000.0,16.38308,90.0,0.1333333333333333,112.2,37298.6,131700.0,4.62,3203.92,15.19,0.48,1123525.0,14017446.0,2240204442.0,0.5,1116.0,175.22,1015.7,1360.91,105.4,103.5,112.6,102.05,105.2,105.3,63.7,4.0,61.2,5.15,buy
2021-06-01,2021,6,1,237000.0,2000.0,0.85,1027141.0,242589664000.0,50639360319000.0,64031723.0,29.97,144,34922299000.0,-356841500.0,-51648824500.0,17083367000.0,16.68674,94.0,0.3297872340425531,112.23,36687.6,113480.0,-1.64,3221.87,17.95,0.56,1472571.0,15270804.0,2252414412.0,0.5,1113.5,174.97,1016.62,1361.75,109.4,105.0,113.6,102.05,110.3,110.3,63.7,3.8,61.3,7.48,buy
2021-06-02,2021,6,2,238000.0,1000.0,0.42,1707167.0,408368081500.0,50853028506000.0,63972240.0,29.94,219,17131060500.0,333348000.0,-8096131000.0,-9368277500.0,16.38266,87.0,0.2068965517241379,112.5,37555.8,96890.0,2.37,3224.23,2.36,0.07,1495671.0,17740842.0,2253801397.0,0.5,1107.0,173.78,1011.19,1352.15,109.4,105.0,113.6,102.05,110.3,110.3,63.7,3.8,61.3,2.59,maintain
2021-06-07,2021,6,7,241500.0,0.0,0.0,1343895.0,327410483000.0,51600867160500.0,64172925.0,30.03,116,4431247000.0,2127853500.0,14290848500.0,-20849949000.0,17.11598,96.0,0.3229166666666667,114.55,33578.0,119500.0,-6.25,3252.12,12.04,0.37,1733348.0,19023222.0,2274803756.0,0.5,1117.5,174.52,1019.71,1359.33,109.4,105.0,113.6,102.05,110.3,110.3,63.7,3.8,61.3,1.47,maintain
2021-06-08,2021,6,8,243500.0,2000.0,0.83,875362.0,212175559500.0,52028203534500.0,64141257.0,30.02,130,46875919000.0,-710026000.0,-55033630500.0,8867737500.0,16.05871,108.0,0.1388888888888889,115.14,33382.9,193540.0,-0.58,3247.83,-4.29,-0.13,1951319.0,19352174.0,2271737874.0,0.5,1111.2,173.76,1016.88,1354.61,109.4,105.0,113.6,102.05,110.3,110.3,63.7,3.8,61.3,2.1,maintain
2021-06-09,2021,6,9,239500.0,-4000.0,-1.64,941037.0,227704136500.0,51173530786500.0,64177866.0,30.04,116,-22165172500.0,1429363000.0,35999272000.0,-15263462500.0,14.95773,103.0,0.3106796116504854,114.43,37332.2,209820.0,11.83,3216.18,-31.65,-0.97,1964923.0,17164710.0,2250239308.0,0.5,1113.7,174.4,1017.12,1355.6,109.4,105.0,113.6,102.05,110.3,110.3,63.7,3.8,61.3,-0.83,maintain
2021-06-14,2021,6,14,238000.0,-500.0,-0.21,561560.0,133136551500.0,50853028506000.0,64247057.0,30.07,93,4417819000.0,-241821000.0,22127193500.0,-26303191500.0,14.96554,60.0,0.1166666666666666,115.56,40529.4,157350.0,3.86,3252.13,2.81,0.09,1664527.0,15262485.0,2274655820.0,0.5,1111.2,174.13,1012.9,1345.72,109.4,105.0,113.6,102.05,110.3,110.3,63.7,3.8,61.3,-0.63,maintain
2021-06-15,2021,6,15,237000.0,-1000.0,-0.42,471192.0,111811024500.0,50639360319000.0,64135704.0,30.02,83,-6714140500.0,571410500.0,27883463000.0,-21740733000.0,14.13629,48.0,0.2083333333333333,115.8,40156.1,117550.0,-0.92,3258.63,6.5,0.2,1734497.0,14838275.0,2279093890.0,0.5,1116.4,174.4,1014.31,1353.19,109.4,105.0,113.6,102.05,110.3,110.3,63.7,3.8,61.3,0.42,maintain
2021-06-16,2021,6,16,239500.0,2500.0,1.05,778322.0,187128942500.0,51173530786500.0,64043973.0,29.97,112,19360405000.0,2245220000.0,-25661238000.0,4055613000.0,14.13941,106.0,0.2452830188679245,115.75,38336.0,123520.0,-4.53,3278.68,20.05,0.62,2345811.0,16297981.0,2293095237.0,0.5,1117.8,174.57,1015.63,1355.5,109.4,105.0,113.6,102.05,110.3,110.3,63.7,3.8,61.3,0.42,maintain
2021-06-21,2021,6,21,233000.0,-2000.0,-0.85,823355.0,192116336500.0,49784687571000.0,63572972.0,29.75,94,-31740785500.0,-2579660500.0,62132030500.0,-27811584500.0,15.52149,90.0,0.1222222222222222,117.1,31692.0,256870.0,-10.97,3240.79,-27.14,-0.83,1508634.0,17291260.0,2266650211.0,0.5,1132.2,175.43,1027.54,1343.98,109.4,105.0,113.6,102.05,110.3,110.3,63.7,3.8,61.3,-2.71,maintain
2021-06-22,2021,6,22,241000.0,8000.0,3.43,1299242.0,312358481000.0,51494033067000.0,63514212.0,29.73,167,33758610000.0,2234095500.0,-136930324500.0,100937619000.0,16.43289,103.0,0.203883495145631,116.03,32496.4,309650.0,2.54,3263.88,23.09,0.71,1666697.0,15512033.0,2283310827.0,0.5,1135.4,175.59,1029.05,1352.43,109.4,105.0,113.6,102.05,110.3,110.3,63.7,3.8,61.3,1.9,maintain
2021-06-23,2021,6,23,242500.0,1500.0,0.62,843399.0,203349893500.0,51814535347500.0,63968426.0,29.94,125,17558371000.0,3519444000.0,-2897706500.0,-18180108500.0,15.6929,79.0,0.3291139240506329,114.44,33674.3,173340.0,3.62,3276.19,12.31,0.38,1069175.0,17865269.0,2292900832.0,0.5,1132.4,175.18,1023.41,1352.31,109.4,105.0,113.6,102.05,110.3,110.3,63.7,3.8,61.3,3.19,maintain
2021-06-28,2021,6,28,241000.0,-2000.0,-0.82,575102.0,138789048000.0,51494033067000.0,63636393.0,29.78,94,-16874142500.0,-2777941000.0,38119461000.0,-18467377500.0,14.90977,74.0,0.1621621621621621,114.73,34475.9,112000.0,-0.58,3301.89,-0.95,-0.03,1428764.0,13796056.0,2311642031.0,0.5,1128.8,174.56,1018.82,1347.67,109.4,105.0,113.6,102.05,110.3,110.3,63.7,3.8,61.3,-0.62,maintain
2021-06-29,2021,6,29,239500.0,-1500.0,-0.62,627915.0,150635106000.0,51173530786500.0,63517648.0,29.73,103,-26895387500.0,59920500.0,23827766000.0,3007701000.0,13.71344,75.0,0.12,117.03,35834.7,97270.0,3.94,3286.68,-15.21,-0.46,1213047.0,15509503.0,2300482291.0,0.5,1129.9,174.77,1021.56,1347.46,109.4,105.0,113.6,102.05,110.3,110.3,63.7,3.8,61.3,-1.24,maintain
2021-06-30,2021,6,30,239500.0,0.0,0.0,653096.0,156348960372.0,51173530786500.0,63554554.0,29.74,187,-4720397500.0,1019979000.0,19595226000.0,-15894807500.0,13.83618,69.0,0.2753623188405797,119.28,35026.9,107070.0,-2.25,3296.68,10.0,0.3,1610376.0,15646662.0,2307579219.0,0.5,1130.0,174.84,1022.12,1344.42,109.4,105.0,113.6,102.05,110.3,110.3,63.7,3.8,61.3,-1.44,maintain
2021-07-05,2021,7,5,236000.0,-3000.0,-1.26,861912.0,204034479500.0,50425692132000.0,63863022.0,29.89,171,-35680244500.0,3542992500.0,68998377000.0,-36861125000.0,15.34227,46.0,0.1521739130434782,122.32,33687.8,88360.0,-4.56,3293.21,11.43,0.35,850406.0,14529926.0,2305240405.0,0.5,1134.5,175.06,1020.92,1345.63,103.8,105.9,114.4,102.26,103.2,103.2,63.4,3.2,61.3,-1.46,maintain
2021-07-06,2021,7,6,236000.0,0.0,0.0,497009.0,117483789500.0,50425692132000.0,63707469.0,29.82,146,-20076591500.0,-332464000.0,37300533000.0,-16891477500.0,15.38881,78.0,0.0256410256410256,120.6,34225.6,83630.0,1.6,3305.21,12.0,0.36,1029465.0,14686383.0,2314417370.0,0.5,1130.3,174.71,1018.84,1340.99,103.8,105.9,114.4,102.26,103.2,103.2,63.4,3.2,61.3,-2.48,maintain
2021-07-07,2021,7,7,232000.0,-4000.0,-1.69,1122107.0,261173856500.0,49571019384000.0,63634215.0,29.78,285,-73973618500.0,363521500.0,136457063000.0,-62846966000.0,16.04991,82.0,0.0853658536585365,120.65,33867.8,72030.0,-1.05,3285.34,-19.87,-0.6,1147641.0,14507060.0,2300642186.0,0.5,1131.8,175.14,1023.0,1337.9,103.8,105.9,114.4,102.26,103.2,103.2,63.4,3.2,61.3,-2.93,maintain
