날짜,year,month,day,종가,대비,등락률,거래량,거래대금,시가총액,외국인 보유수량,외국인 지분율,토론방,순매수_기관,순매수_기타법인,순매수_개인,순매수_외국인,검색어,보도량,기사감성점수,뉴스심리지수,비트코인종가,비트코인거래량,비트코인변동,코스피종가,코스피대비,코스피등락률,코스피거래량,코스피거래대금,코스피시가총액,한은금리,원/미국달러,원/위안,원/일본엔(100엔),원/유로,경제심리지수(원계열),경제심리지수(순환변동치),산업생산지수,물가상승률,소비자신뢰지수,소비자심리지수,경제활동참가율(%),실업률(%),고용률(%),day1_label,3일 등락률,day3_label,5일 등락률,day5_label
2021-04-19,2021,4,19,138000.0,500.0,0.36,1906782.0,263337076500.0,100464326370000.0,366716633.0,50.37,107,-35934901500.0,518592000.0,17114105000.0,18302204500.0,7.70199,22.0,0.0,115.52,55646.1,117510.0,-1.0,3198.84,0.22,0.01,1060619.0,15378169.0,2231246758.0,0.5,1117.9,171.07,1027.81,1338.18,105.3,101.6,112.9,101.98,102.2,102.2,63.0,4.0,60.4,maintain,0.73,maintain,0.36,maintain
2021-04-20,2021,4,20,138500.0,500.0,0.36,2167732.0,297980160500.0,100828327552500.0,366826971.0,50.39,126,2372588500.0,-1539147000.0,498298500.0,-1331740000.0,6.91085,31.0,0.3225806451612903,114.48,56483.2,115490.0,1.5,3220.7,21.86,0.68,1296160.0,14508206.0,2246496867.0,0.5,1118.2,171.36,1033.89,1346.31,105.3,101.6,112.9,101.98,102.2,102.2,63.0,4.0,60.4,maintain,0.73,maintain,-0.72,maintain
2021-04-21,2021,4,21,132500.0,-6000.0,-4.33,5120577.0,689155249952.0,96460313362500.0,366817501.0,50.39,308,-115292549500.0,3665692500.0,352146124500.0,-240519267500.0,9.89142,72.0,0.1666666666666666,113.48,53820.2,100260.0,-4.71,3171.66,-49.04,-1.52,1767091.0,16916024.0,2212715486.0,0.5,1113.4,171.34,1030.12,1339.64,105.3,101.6,112.9,101.98,102.2,102.2,63.0,4.0,60.4,sell,-3.64,maintain,-3.28,maintain
2021-04-22,2021,4,22,133000.0,500.0,0.38,3007457.0,402386612000.0,96824314545000.0,365110970.0,50.15,185,-47259428500.0,12673950000.0,61470287500.0,-26884809000.0,7.66168,40.0,0.325,112.84,51729.5,168130.0,-3.88,3177.52,5.86,0.18,1752692.0,14862862.0,2217699634.0,0.5,1117.4,171.95,1034.44,1344.96,105.3,101.6,112.9,101.98,102.2,102.2,63.0,4.0,60.4,maintain,-3.62,maintain,-3.27,maintain
2021-04-23,2021,4,23,132500.0,-500.0,-0.38,4854412.0,633954956100.0,96460313362500.0,365110442.0,50.15,340,-55506599500.0,1550331500.0,102649346500.0,-48693078500.0,7.01784,42.0,-0.0714285714285714,114.01,51143.6,214460.0,-1.13,3186.1,8.58,0.27,2253793.0,15653206.0,2223584747.0,0.5,1116.3,172.1,1033.75,1341.4,105.3,101.6,112.9,101.98,102.2,102.2,63.0,4.0,60.4,maintain,-4.33,maintain,-3.64,maintain
2021-04-26,2021,4,26,131500.0,-1000.0,-0.75,2904879.0,381267205572.0,95732310997500.0,364717023.0,50.1,251,1280033500.0,-1541113500.0,70418212000.0,-70157132000.0,7.24156,38.0,0.4210526315789473,114.81,54020.5,129760.0,10.33,3217.53,31.43,0.99,1298330.0,15753768.0,2244296748.0,0.5,1118.9,172.38,1037.03,1353.14,105.3,101.6,112.9,101.98,102.2,102.2,63.0,4.0,60.4,maintain,-0.75,maintain,-4.71,maintain
2021-04-27,2021,4,27,135000.0,3500.0,2.66,3394650.0,455614278000.0,98280319275000.0,364177432.0,50.02,166,44770031000.0,-7841516500.0,-91847627500.0,54919113000.0,7.71288,27.0,-0.037037037037037,116.1,55036.5,84080.0,1.88,3215.42,-2.11,-0.07,1534230.0,17177221.0,2242791906.0,0.5,1114.0,171.87,1029.62,1345.93,105.3,101.6,112.9,101.98,102.2,102.2,63.0,4.0,60.4,maintain,1.5,maintain,-2.53,maintain
2021-04-28,2021,4,28,130000.0,-5000.0,-3.7,5596760.0,734187787360.0,94640307450000.0,364630773.0,50.09,401,-37422719500.0,-5325160500.0,185759807000.0,-143011927000.0,9.32993,95.0,0.4210526315789473,119.05,54841.4,86960.0,-0.35,3181.47,-33.95,-1.06,1412621.0,18379829.0,2219525997.0,0.5,1110.8,171.54,1021.38,1342.96,105.3,101.6,112.9,101.98,102.2,102.2,63.0,4.0,60.4,sell,-1.89,maintain,-1.89,maintain
2021-04-29,2021,4,29,130000.0,0.0,0.0,3738266.0,487221837000.0,94640307450000.0,363548391.0,49.94,246,-45397654000.0,253224500.0,90015758500.0,-44871329000.0,7.78624,47.0,0.5106382978723404,121.06,53560.8,83900.0,-2.34,3174.07,-7.4,-0.23,1222430.0,19126667.0,2214470771.0,0.5,1112.5,171.57,1024.92,1349.69,105.3,101.6,112.9,101.98,102.2,102.2,63.0,4.0,60.4,maintain,-1.14,maintain,-2.26,maintain
2021-04-30,2021,4,30,128000.0,-2000.0,-1.54,3955947.0,506549397500.0,93184302720000.0,363201391.0,49.89,363,-28540535000.0,-652314500.0,67006932000.0,-37814082500.0,6.56046,37.0,0.2162162162162162,122.46,57720.3,103740.0,7.77,3147.86,-26.21,-0.83,1359455.0,19207526.0,2196644814.0,0.5,1107.4,171.2,1016.9,1342.33,105.3,101.6,112.9,101.98,102.2,102.2,63.0,4.0,60.4,maintain,-5.19,sell,-3.4,maintain
2021-05-03,2021,5,3,131500.0,3500.0,2.73,4085398.0,534203731108.0,95732310997500.0,362914673.0,49.85,145,-41930837500.0,2495500500.0,-73565607000.0,113000944000.0,6.53792,47.0,-0.2127659574468085,126.85,57169.8,89240.0,1.0,3127.2,-20.66,-0.66,1041199.0,16975831.0,2183279571.0,0.5,1109.6,171.48,1015.05,1334.63,105.4,103.5,112.6,102.05,105.2,105.3,63.7,4.0,61.2,maintain,1.15,maintain,0.0,maintain
2021-05-04,2021,5,4,132000.0,500.0,0.38,2547004.0,333537768352.0,96096312180000.0,363329373.0,49.91,138,8297441500.0,-347840500.0,-2962638000.0,-4986963000.0,6.91008,37.0,0.2972972972972973,125.02,53741.5,132330.0,-6.0,3147.37,20.17,0.64,1283830.0,15962437.0,2197169422.0,0.5,1119.3,172.71,1026.27,1349.76,105.4,103.5,112.6,102.05,105.2,105.3,63.7,4.0,61.2,maintain,1.54,maintain,-2.22,maintain
2021-05-06,2021,5,6,129000.0,-3000.0,-2.27,4211535.0,543180636500.0,93912305085000.0,363660427.0,49.95,204,-18084749000.0,-1570602500.0,129472799500.0,-109817448000.0,5.96706,33.0,0.4242424242424242,118.58,56405.4,109020.0,-1.8,3178.74,31.37,1.0,1239403.0,16626445.0,2218596989.0,0.5,1121.1,173.21,1026.51,1345.99,105.4,103.5,112.6,102.05,105.2,105.3,63.7,4.0,61.2,maintain,0.78,maintain,-0.77,maintain
2021-05-07,2021,5,7,129500.0,500.0,0.39,3450323.0,445020959500.0,94276306267500.0,362804619.0,49.84,169,17773142000.0,-1754639500.0,-25412734000.0,9394231500.0,5.34481,30.0,0.3666666666666666,116.71,57337.2,110010.0,1.65,3197.2,18.46,0.58,989680.0,15206303.0,2231754453.0,0.5,1125.5,173.61,1032.05,1357.63,105.4,103.5,112.6,102.05,105.2,105.3,63.7,4.0,61.2,maintain,-1.52,maintain,-0.38,maintain
2021-05-10,2021,5,10,130000.0,500.0,0.39,3067077.0,398135275000.0,94640307450000.0,362874985.0,49.85,231,7875640000.0,-719089000.0,37532395000.0,-44688946000.0,6.93893,45.0,0.6,110.21,55848.9,142610.0,-4.1,3249.3,52.1,1.63,1011267.0,17187182.0,2267392610.0,0.5,1121.4,173.61,1033.12,1364.8,105.4,103.5,112.6,102.05,105.2,105.3,63.7,4.0,61.2,maintain,-1.52,maintain,1.56,maintain
2021-05-11,2021,5,11,123000.0,-7000.0,-5.38,9882491.0,1225765601800.0,89544290895000.0,362383523.0,49.78,933,-215238986500.0,4284026000.0,623148247000.0,-412193286500.0,10.53239,51.0,0.0196078431372549,111.63,56695.7,96470.0,1.52,3209.43,-39.87,-1.23,1096718.0,21883490.0,2250813286.0,0.5,1114.6,173.48,1024.21,1353.07,105.4,103.5,112.6,102.05,105.2,105.3,63.7,4.0,61.2,sell,-4.65,maintain,-6.46,sell
2021-05-12,2021,5,12,119500.0,-3500.0,-2.85,8272196.0,998375160153.0,86996282617500.0,359076555.0,49.32,661,-29190879000.0,-462731000.0,214901760000.0,-185248150000.0,8.89223,49.0,-0.2653061224489796,112.72,49384.2,160740.0,-12.9,3161.66,-47.77,-1.49,1424059.0,22458066.0,2217704460.0,0.5,1119.1,174.29,1029.96,1359.2,105.4,103.5,112.6,102.05,105.2,105.3,63.7,4.0,61.2,maintain,-7.72,sell,-9.47,sell
2021-05-13,2021,5,13,117500.0,-2000.0,-1.67,6042025.0,707490660500.0,85540277887500.0,357547856.0,49.11,551,-17894021500.0,1940420500.0,53027366000.0,-37073765000.0,9.57046,116.0,0.293103448275862,116.32,49704.6,236710.0,0.65,3122.11,-39.55,-1.25,1095948.0,21059804.0,2187284901.0,0.5,1123.5,174.62,1024.48,1356.68,105.4,103.5,112.6,102.05,105.2,105.3,63.7,4.0,61.2,maintain,-9.62,sell,-8.91,sell
2021-05-14,2021,5,14,118500.0,1000.0,0.85,3227201.0,383650636500.0,86268280252500.0,357129711.0,49.06,252,6467005500.0,2618356000.0,33991492000.0,-43076853500.0,7.023,81.0,0.419753086419753,115.95,49839.8,118840.0,0.27,3153.32,31.21,1.0,836404.0,14493544.0,2209898270.0,0.5,1130.6,175.21,1032.75,1365.6,105.4,103.5,112.6,102.05,105.2,105.3,63.7,4.0,61.2,maintain,-3.66,maintain,-8.49,sell
2021-05-17,2021,5,17,117500.0,-1000.0,-0.84,3110127.0,367395250748.0,85540277887500.0,356641462.0,48.99,265,7957144500.0,297837500.0,23778542000.0,-32033524000.0,6.5555,42.0,0.0238095238095238,117.81,43541.3,274760.0,-6.21,3134.52,-18.8,-0.6,771306.0,14552524.0,2197146071.0,0.5,1129.5,175.24,1032.5,1371.95,105.4,103.5,112.6,102.05,105.2,105.3,63.7,4.0,61.2,maintain,-1.67,maintain,-9.62,sell
2021-05-18,2021,5,18,121000.0,3500.0,2.98,3470048.0,418341013500.0,88088286165000.0,356321839.0,48.95,201,88369969500.0,-298575500.0,-81523569500.0,-6547824500.0,6.13366,26.0,0.4230769230769231,116.66,42897.3,154960.0,-1.48,3173.05,38.53,1.23,786143.0,13898610.0,2223050434.0,0.5,1133.0,175.95,1037.59,1376.99,105.4,103.5,112.6,102.05,105.2,105.3,63.7,4.0,61.2,maintain,2.98,maintain,-1.63,maintain
2021-05-20,2021,5,20,122500.0,1500.0,1.24,4600751.0,562459757000.0,89180289712500.0,356327546.0,48.95,193,26118338500.0,-2049867000.0,-35078184000.0,11009712500.0,6.13576,42.0,-0.1428571428571428,113.49,40717.2,269750.0,10.88,3162.28,-10.77,-0.34,774252.0,13719657.0,2215262489.0,0.5,1133.1,176.03,1037.4,1379.66,105.4,103.5,112.6,102.05,105.2,105.3,63.7,4.0,61.2,maintain,3.38,maintain,2.51,maintain
2021-05-21,2021,5,21,122500.0,0.0,0.0,4062695.0,500739197500.0,89180289712500.0,356350997.0,48.95,255,-6886540000.0,522903500.0,21363036500.0,-14999400000.0,6.02992,70.0,0.4714285714285714,112.92,37297.4,315500.0,-8.4,3156.42,-5.86,-0.19,797262.0,14789457.0,2211878674.0,0.5,1132.2,175.85,1040.48,1384.28,105.4,103.5,112.6,102.05,105.2,105.3,63.7,4.0,61.2,maintain,4.26,maintain,4.26,maintain
2021-05-24,2021,5,24,119500.0,-3000.0,-2.45,3188734.0,382902166000.0,86996282617500.0,356312296.0,48.94,234,-51126463000.0,-255403000.0,58334107000.0,-6952241000.0,5.69501,60.0,0.0666666666666666,113.41,38750.6,244880.0,11.74,3144.3,-12.12,-0.38,587968.0,11604047.0,2203296528.0,0.5,1126.9,175.25,1034.57,1372.9,105.4,103.5,112.6,102.05,105.2,105.3,63.7,4.0,61.2,maintain,-1.24,maintain,0.84,maintain
2021-05-25,2021,5,25,123000.0,3500.0,2.93,3258364.0,397750334250.0,89544290895000.0,356398339.0,48.96,150,35358143500.0,-964642000.0,-116017324000.0,81623822500.0,5.45734,39.0,0.0512820512820512,113.73,38378.3,163010.0,-0.96,3171.32,27.02,0.86,612977.0,11728027.0,2222161158.0,0.5,1127.6,175.31,1036.25,1377.42,105.4,103.5,112.6,102.05,105.2,105.3,63.7,4.0,61.2,maintain,0.41,maintain,4.68,maintain
2021-05-26,2021,5,26,123000.0,0.0,0.0,3015522.0,371449108512.0,89544290895000.0,356990140.0,49.04,97,7231599000.0,30799000.0,-46785587000.0,39523189000.0,5.05652,35.0,-0.2285714285714285,114.44,39249.2,153800.0,2.27,3168.43,-2.89,-0.09,1269999.0,13173016.0,2220195702.0,0.5,1122.8,175.24,1032.13,1375.6,105.4,103.5,112.6,102.05,105.2,105.3,63.7,4.0,61.2,maintain,0.41,maintain,1.65,maintain
2021-05-27,2021,5,27,125500.0,2500.0,2.03,4539067.0,565959868106.0,91364296807500.0,357537700.0,49.11,177,13931655000.0,6981947000.0,-134670050500.0,113756448500.0,6.01502,43.0,0.1627906976744186,116.19,38417.3,122930.0,-2.12,3165.51,-2.92,-0.09,1082006.0,20682335.0,2213264037.0,0.5,1118.6,174.89,1024.88,1364.08,105.4,103.5,112.6,102.05,105.2,105.3,63.7,4.0,61.2,maintain,5.02,buy,2.45,maintain
2021-05-28,2021,5,28,125000.0,-500.0,-0.4,2332971.0,292477328500.0,91000295625000.0,358408530.0,49.23,117,46108890500.0,1099219500.0,-4373397500.0,-42834712500.0,5.16599,39.0,0.4102564102564102,117.16,35662.5,199580.0,-7.17,3188.73,23.22,0.73,966368.0,13533299.0,2229262136.0,0.5,1118.0,175.2,1017.71,1363.12,105.4,103.5,112.6,102.05,105.2,105.3,63.7,4.0,61.2,maintain,1.63,maintain,2.04,maintain
2021-05-31,2021,5,31,127000.0,2000.0,1.6,2448074.0,307757152500.0,92456300355000.0,358009792.0,49.18,112,-13486208000.0,568944500.0,-56409726500.0,69326990000.0,5.20917,44.0,0.0227272727272727,112.2,37298.6,131700.0,4.62,3203.92,15.19,0.48,1123525.0,14017446.0,2240204442.0,0.5,1116.0,175.22,1015.7,1360.91,105.4,103.5,112.6,102.05,105.2,105.3,63.7,4.0,61.2,maintain,3.25,maintain,6.28,buy
2021-06-01,2021,6,1,128500.0,1500.0,1.18,2819179.0,361144242000.0,93548303902500.0,358545925.0,49.25,105,81176227500.0,-850329500.0,-97182500500.0,16856602500.0,5.21815,36.0,0.5555555555555556,112.23,36687.6,113480.0,-1.64,3221.87,17.95,0.56,1472571.0,15270804.0,2252414412.0,0.5,1113.5,174.97,1016.62,1361.75,109.4,105.0,113.6,102.05,110.3,110.3,63.7,3.8,61.3,maintain,2.39,maintain,4.47,maintain
2021-06-02,2021,6,2,126000.0,-2500.0,-1.95,2885654.0,366063591000.0,91728297990000.0,358670878.0,49.27,115,-46501332500.0,-630900000.0,65275754000.0,-18143521500.0,5.03741,33.0,0.3636363636363636,112.5,37555.8,96890.0,2.37,3224.23,2.36,0.07,1495671.0,17740842.0,2253801397.0,0.5,1107.0,173.78,1011.19,1352.15,109.4,105.0,113.6,102.05,110.3,110.3,63.7,3.8,61.3,maintain,0.8,maintain,2.44,maintain
2021-06-03,2021,6,3,129000.0,3000.0,2.38,3353993.0,431738907500.0,93912305085000.0,358621166.0,49.26,169,56603171000.0,-640765000.0,-137134169000.0,81171763000.0,6.27618,46.0,0.5,112.74,39187.3,106440.0,4.34,3247.43,23.2,0.72,1584799.0,16890462.0,2271047146.0,0.5,1110.3,173.81,1013.19,1355.73,109.4,105.0,113.6,102.05,110.3,110.3,63.7,3.8,61.3,maintain,1.57,maintain,2.79,maintain
2021-06-04,2021,6,4,128500.0,-500.0,-0.39,2555891.0,326224466000.0,93548303902500.0,359237791.0,49.35,116,-32199613500.0,-297846500.0,-7256924500.0,39754384500.0,4.59303,26.0,-0.1538461538461538,112.13,36851.3,127710.0,-5.96,3240.08,-7.35,-0.23,1392320.0,16051031.0,2266301575.0,0.5,1111.8,174.15,1008.02,1348.61,109.4,105.0,113.6,102.05,110.3,110.3,63.7,3.8,61.3,maintain,0.0,maintain,2.8,maintain
2021-06-07,2021,6,7,128500.0,0.0,0.0,2562918.0,330495929500.0,93548303902500.0,359598086.0,49.4,86,13962156500.0,6189155500.0,-38066390000.0,17915078000.0,5.40213,34.0,0.2647058823529412,114.55,33578.0,119500.0,-6.25,3252.12,12.04,0.37,1733348.0,19023222.0,2274803756.0,0.5,1117.5,174.52,1019.71,1359.33,109.4,105.0,113.6,102.05,110.3,110.3,63.7,3.8,61.3,maintain,1.98,maintain,1.18,maintain
2021-06-08,2021,6,8,127500.0,-1000.0,-0.78,4194955.0,530430765200.0,92820301537500.0,359634159.0,49.4,155,-29887804000.0,-13256725000.0,-2755064000.0,45899593000.0,6.8627,46.0,-0.217391304347826,115.14,33382.9,193540.0,-0.58,3247.83,-4.29,-0.13,1951319.0,19352174.0,2271737874.0,0.5,1111.2,173.76,1016.88,1354.61,109.4,105.0,113.6,102.05,110.3,110.3,63.7,3.8,61.3,maintain,-1.16,maintain,-0.78,maintain
2021-06-09,2021,6,9,122500.0,-5000.0,-3.92,6087592.0,753815327750.0,89180289712500.0,360144226.0,49.47,403,-114577834500.0,-2436181500.0,278076665000.0,-161062649000.0,6.61205,49.0,0.1836734693877551,114.43,37332.2,209820.0,11.83,3216.18,-31.65,-0.97,1964923.0,17164710.0,2250239308.0,0.5,1113.7,174.4,1017.12,1355.6,109.4,105.0,113.6,102.05,110.3,110.3,63.7,3.8,61.3,sell,-4.67,maintain,-2.78,maintain
2021-06-10,2021,6,10,123000.0,500.0,0.41,4533076.0,555657709500.0,89544290895000.0,358790838.0,49.28,232,-60270637500.0,634549000.0,36095529000.0,23540559500.0,9.09665,51.0,0.2352941176470588,115.41,36649.4,154320.0,-1.83,3224.64,8.46,0.26,1896766.0,19170540.0,2255706784.0,0.5,1115.8,174.38,1017.74,1358.77,109.4,105.0,113.6,102.05,110.3,110.3,63.7,3.8,61.3,maintain,-4.28,maintain,-4.65,maintain
2021-06-11,2021,6,11,128000.0,5000.0,4.07,4868608.0,616364167677.0,93184302720000.0,358961967.0,49.31,163,66650035000.0,-3015939000.0,-257017582500.0,193383486500.0,7.23391,45.0,0.5555555555555556,115.54,37314.6,109150.0,1.81,3249.32,24.68,0.77,1645509.0,17956257.0,2272865086.0,0.5,1115.0,174.65,1019.62,1357.46,109.4,105.0,113.6,102.05,110.3,110.3,63.7,3.8,61.3,buy,0.39,maintain,-0.39,maintain
2021-06-14,2021,6,14,127000.0,-1000.0,-0.78,2022730.0,256163790000.0,92456300355000.0,360466566.0,49.51,79,-7344511500.0,154647500.0,2817430000.0,4372434000.0,5.8681,55.0,0.4363636363636363,115.56,40529.4,157350.0,3.86,3252.13,2.81,0.09,1664527.0,15262485.0,2274655820.0,0.5,1111.2,174.13,1012.9,1345.72,109.4,105.0,113.6,102.05,110.3,110.3,63.7,3.8,61.3,maintain,3.67,maintain,-1.17,maintain
2021-06-15,2021,6,15,128500.0,1500.0,1.18,1975082.0,254015860000.0,93548303902500.0,360459200.0,49.51,128,24682187000.0,963963000.0,-63607379500.0,37961229500.0,5.48199,55.0,0.3454545454545454,115.8,40156.1,117550.0,-0.92,3258.63,6.5,0.2,1734497.0,14838275.0,2279093890.0,0.5,1116.4,174.4,1014.31,1353.19,109.4,105.0,113.6,102.05,110.3,110.3,63.7,3.8,61.3,maintain,4.47,maintain,0.78,maintain
2021-06-16,2021,6,16,129500.0,1000.0,0.78,1893752.0,243901543046.0,94276306267500.0,360819732.0,49.56,123,15908222500.0,503593000.0,-56270960500.0,39859145000.0,5.06894,28.0,0.3571428571428571,115.75,38336.0,123520.0,-4.53,3278.68,20.05,0.62,2345811.0,16297981.0,2293095237.0,0.5,1117.8,174.57,1015.63,1355.5,109.4,105.0,113.6,102.05,110.3,110.3,63.7,3.8,61.3,maintain,1.17,maintain,5.71,buy
2021-06-17,2021,6,17,126500.0,-3000.0,-2.32,2123793.0,268807728000.0,92092299172500.0,361177267.0,49.61,139,-52850573500.0,-69153500.0,100874172500.0,-47954445500.0,4.85439,32.0,0.09375,114.96,38052.0,109580.0,-0.74,3264.96,-13.72,-0.42,1848671.0,14672133.0,2283628537.0,0.5,1117.7,174.53,1009.44,1340.51,109.4,105.0,113.6,102.05,110.3,110.3,63.7,3.8,61.3,maintain,-0.39,maintain,2.85,maintain
2021-06-18,2021,6,18,124500.0,-2000.0,-1.58,2506112.0,314308082000.0,90636294442500.0,360918505.0,49.58,162,-22111134000.0,1313845500.0,127506568500.0,-106709280000.0,5.00952,27.0,0.4814814814814814,115.76,35749.4,102840.0,-6.05,3267.93,2.97,0.09,1627658.0,17492732.0,2285587402.0,0.5,1129.5,175.73,1024.26,1345.52,109.4,105.0,113.6,102.05,110.3,110.3,63.7,3.8,61.3,maintain,-3.11,maintain,-2.73,maintain
2021-06-21,2021,6,21,122000.0,-2500.0,-2.01,3275288.0,398859617500.0,88816288530000.0,360023862.0,49.45,215,-72604656500.0,-2920079000.0,166691725000.0,-91166989500.0,5.13867,23.0,-0.3478260869565217,117.1,31692.0,256870.0,-10.97,3240.79,-27.14,-0.83,1508634.0,17291260.0,2266650211.0,0.5,1132.2,175.43,1027.54,1343.98,109.4,105.0,113.6,102.05,110.3,110.3,63.7,3.8,61.3,maintain,-5.79,sell,-3.94,maintain
2021-06-22,2021,6,22,122000.0,0.0,0.0,2179712.0,266501577312.0,88816288530000.0,359350574.0,49.36,203,-33566320500.0,-491397500.0,72056769000.0,-37999051000.0,4.71989,19.0,0.4210526315789473,116.03,32496.4,309650.0,2.54,3263.88,23.09,0.71,1666697.0,15512033.0,2283310827.0,0.5,1135.4,175.59,1029.05,1352.43,109.4,105.0,113.6,102.05,110.3,110.3,63.7,3.8,61.3,maintain,-3.56,maintain,-5.06,sell
2021-06-23,2021,6,23,124000.0,2000.0,1.64,2703658.0,333503792000.0,90272293260000.0,359769866.0,49.42,207,3039457500.0,8303016000.0,-82221062500.0,70878589000.0,5.90841,44.0,0.5681818181818182,114.44,33674.3,173340.0,3.62,3276.19,12.31,0.38,1069175.0,17865269.0,2292900832.0,0.5,1132.4,175.18,1023.41,1352.31,109.4,105.0,113.6,102.05,110.3,110.3,63.7,3.8,61.3,maintain,-0.4,maintain,-4.25,maintain
2021-06-24,2021,6,24,126000.0,2000.0,1.61,2646407.0,332400564000.0,91728297990000.0,360324575.0,49.49,116,60475038000.0,-943911500.0,-81293304000.0,21762177500.0,5.88835,41.0,0.5365853658536586,115.12,34665.8,119250.0,2.94,3286.1,9.91,0.3,1301271.0,21426510.0,2300141383.0,0.5,1135.6,175.23,1023.39,1354.83,109.4,105.0,113.6,102.05,110.3,110.3,63.7,3.8,61.3,maintain,3.28,maintain,-0.4,maintain
2021-06-25,2021,6,25,128500.0,2500.0,1.98,2531018.0,324807842500.0,93548303902500.0,360578436.0,49.53,143,107224434500.0,-3541398000.0,-165898902500.0,62215866000.0,5.49192,45.0,0.5555555555555556,115.01,31594.0,193430.0,-8.86,3302.84,16.74,0.51,1198188.0,18618608.0,2312030311.0,0.5,1135.8,175.23,1024.4,1355.12,109.4,105.0,113.6,102.05,110.3,110.3,63.7,3.8,61.3,maintain,5.33,buy,3.21,maintain
